item,geo,inception
http://www.wikidata.org/entity/Q17593472,Point(4.54737 51.48736),
http://www.wikidata.org/entity/Q17593473,Point(4.6155 51.54529),
http://www.wikidata.org/entity/Q17593476,Point(4.6155 51.54529),
http://www.wikidata.org/entity/Q17593640,Point(4.84022 51.52531),
http://www.wikidata.org/entity/Q17593643,Point(4.97642 51.50179),
http://www.wikidata.org/entity/Q17593654,Point(4.97687 51.49406),
http://www.wikidata.org/entity/Q17593661,Point(4.96402 51.6192),
http://www.wikidata.org/entity/Q17593739,Point(4.94029 51.65596),
http://www.wikidata.org/entity/Q17593944,Point(5.16309 51.7341),
http://www.wikidata.org/entity/Q17593946,Point(5.16309 51.7341),
http://www.wikidata.org/entity/Q17594019,Point(6.73909 53.34279),
http://www.wikidata.org/entity/Q17594040,Point(6.78205 53.31224),
http://www.wikidata.org/entity/Q17594043,Point(6.76989 53.31353),
http://www.wikidata.org/entity/Q17594076,Point(6.71586 53.36026),
http://www.wikidata.org/entity/Q17594079,Point(6.73321 53.37937),
http://www.wikidata.org/entity/Q17594092,Point(6.75591 53.346),
http://www.wikidata.org/entity/Q17594116,Point(4.96598 52.07857),
http://www.wikidata.org/entity/Q17594131,Point(5.07918 52.65809),
http://www.wikidata.org/entity/Q17594135,Point(5.0792 52.65829),
http://www.wikidata.org/entity/Q17594189,Point(4.81772 52.01728),
http://www.wikidata.org/entity/Q17594196,Point(4.88333 52.03181),
http://www.wikidata.org/entity/Q17594214,Point(5.79326 51.71639),
http://www.wikidata.org/entity/Q17594310,Point(5.85858 51.1665),
http://www.wikidata.org/entity/Q17594480,Point(5.43402 52.17109),
http://www.wikidata.org/entity/Q17594481,Point(5.43412 52.17134),
http://www.wikidata.org/entity/Q17594514,Point(5.42083 52.16127),
http://www.wikidata.org/entity/Q17594558,Point(5.92729 51.38625),
http://www.wikidata.org/entity/Q17594577,Point(5.77609 51.45562),
http://www.wikidata.org/entity/Q17594579,Point(5.77609 51.45562),
http://www.wikidata.org/entity/Q17594584,Point(5.9065 51.40876),
http://www.wikidata.org/entity/Q17594586,Point(5.89454 51.41964),
http://www.wikidata.org/entity/Q17594587,Point(5.83147 51.47203),
http://www.wikidata.org/entity/Q17594610,Point(5.36435 51.36942),
http://www.wikidata.org/entity/Q17594612,Point(5.30872 51.36063),
http://www.wikidata.org/entity/Q17594615,Point(5.30272 51.36544),
http://www.wikidata.org/entity/Q17594619,Point(5.28934 51.33968),
http://www.wikidata.org/entity/Q17594674,Point(4.5845 52.07838),
http://www.wikidata.org/entity/Q17594716,Point(5.34186 51.31072),
http://www.wikidata.org/entity/Q17594826,Point(5.70163 51.56216),
http://www.wikidata.org/entity/Q17594845,Point(5.77362 51.58156),
http://www.wikidata.org/entity/Q17594851,Point(5.67513 51.55274),
http://www.wikidata.org/entity/Q17594857,Point(5.73766 51.57467),
http://www.wikidata.org/entity/Q17594859,Point(5.77687 51.56329),
http://www.wikidata.org/entity/Q17594860,Point(5.79108 51.5543),
http://www.wikidata.org/entity/Q17594870,Point(5.37338 51.99157),
http://www.wikidata.org/entity/Q17594879,Point(5.36403 51.99592),
http://www.wikidata.org/entity/Q17594903,Point(4.34569 52.02187),
http://www.wikidata.org/entity/Q17594904,Point(4.34569 52.02187),
http://www.wikidata.org/entity/Q17594915,Point(4.24975 52.02449),
http://www.wikidata.org/entity/Q17594936,Point(4.27708 51.9481),
http://www.wikidata.org/entity/Q17594944,Point(4.29065 51.95536),
http://www.wikidata.org/entity/Q17595002,Point(5.61515 51.81845),
http://www.wikidata.org/entity/Q17595048,Point(5.93206 51.67316),
http://www.wikidata.org/entity/Q17595079,Point(5.95547 51.65133),
http://www.wikidata.org/entity/Q17595191,Point(5.48237 52.10888),
http://www.wikidata.org/entity/Q17595386,Point(5.34234 51.52063),
http://www.wikidata.org/entity/Q17595438,Point(5.12612 51.50139),
http://www.wikidata.org/entity/Q17595457,Point(5.1841 51.47868),
http://www.wikidata.org/entity/Q17595485,Point(4.74193 51.59194),
http://www.wikidata.org/entity/Q17595604,Point(4.8152 51.57821),
http://www.wikidata.org/entity/Q17595643,Point(5.32692 51.50682),
http://www.wikidata.org/entity/Q17595644,Point(5.32692 51.50682),
http://www.wikidata.org/entity/Q17595690,Point(5.91521 51.6023),
http://www.wikidata.org/entity/Q17595691,Point(5.91521 51.6023),
http://www.wikidata.org/entity/Q17595701,Point(5.81942 51.65804),
http://www.wikidata.org/entity/Q17595728,Point(5.86209 51.58011),
http://www.wikidata.org/entity/Q17595730,Point(5.91521 51.6023),
http://www.wikidata.org/entity/Q17595731,Point(5.91521 51.6023),
http://www.wikidata.org/entity/Q17595942,Point(6.10848 52.0457),
http://www.wikidata.org/entity/Q17595953,Point(6.07428 52.02466),
http://www.wikidata.org/entity/Q17595956,Point(6.08127 52.02778),
http://www.wikidata.org/entity/Q17596019,Point(4.33372 51.58849),
http://www.wikidata.org/entity/Q17596097,Point(5.43599 51.80405),
http://www.wikidata.org/entity/Q17596270,Point(5.40268 52.05706),
http://www.wikidata.org/entity/Q17596324,Point(5.37753 51.66066),
http://www.wikidata.org/entity/Q17596337,Point(5.3538 51.65276),
http://www.wikidata.org/entity/Q17596356,Point(5.32556 51.64501),
http://www.wikidata.org/entity/Q17596460,Point(4.83534 51.6223),
http://www.wikidata.org/entity/Q17596487,Point(4.9161 51.68811),
http://www.wikidata.org/entity/Q17596530,Point(6.32964 52.65967),
http://www.wikidata.org/entity/Q17596645,Point(6.07977 52.42578),
http://www.wikidata.org/entity/Q17596676,Point(6.08127 52.3756),
http://www.wikidata.org/entity/Q17596679,Point(6.1125 52.38155),
http://www.wikidata.org/entity/Q17596706,Point(4.99781 52.11925),
http://www.wikidata.org/entity/Q17418344,Point(5.34116 51.77033),
http://www.wikidata.org/entity/Q17418429,Point(4.29348 51.95588),
http://www.wikidata.org/entity/Q17418431,Point(4.29512 51.95669),
http://www.wikidata.org/entity/Q17418434,Point(4.26803 51.94908),
http://www.wikidata.org/entity/Q17418462,Point(4.26899 51.91974),
http://www.wikidata.org/entity/Q17418480,Point(4.27573 51.92067),
http://www.wikidata.org/entity/Q17418865,Point(5.94019 50.96822),
http://www.wikidata.org/entity/Q17418866,Point(5.94012 50.96816),
http://www.wikidata.org/entity/Q17427510,Point(5.69253 50.83621),
http://www.wikidata.org/entity/Q17427882,Point(5.72805 50.86023),
http://www.wikidata.org/entity/Q17427905,Point(5.75761 50.86751),
http://www.wikidata.org/entity/Q17427910,Point(5.75785 50.86759),
http://www.wikidata.org/entity/Q17428012,Point(5.72482 50.84967),
http://www.wikidata.org/entity/Q17428102,Point(5.72567 50.84734),
http://www.wikidata.org/entity/Q17428130,Point(5.69824 50.89803),
http://www.wikidata.org/entity/Q17428150,Point(5.71587 50.82552),
http://www.wikidata.org/entity/Q17428262,Point(3.5181 51.54533),
http://www.wikidata.org/entity/Q17428269,Point(3.48782 51.53799),
http://www.wikidata.org/entity/Q17428300,Point(3.51092 51.51478),
http://www.wikidata.org/entity/Q17428370,Point(6.48545 52.24516),
http://www.wikidata.org/entity/Q17428404,Point(6.53765 52.27523),
http://www.wikidata.org/entity/Q17429379,Point(6.23276 53.13365),
http://www.wikidata.org/entity/Q17429709,Point(6.23109 53.13283),
http://www.wikidata.org/entity/Q17429762,Point(5.32767 51.95331),
http://www.wikidata.org/entity/Q17429773,Point(5.34564 51.95592),
http://www.wikidata.org/entity/Q17429775,Point(5.34341 51.9518),
http://www.wikidata.org/entity/Q17429777,Point(5.362 51.96016),
http://www.wikidata.org/entity/Q17429778,Point(5.36101 51.96062),
http://www.wikidata.org/entity/Q17429785,Point(5.35616 51.96063),
http://www.wikidata.org/entity/Q17429787,Point(5.35369 51.95957),
http://www.wikidata.org/entity/Q17429794,Point(5.35557 51.96071),
http://www.wikidata.org/entity/Q17429970,Point(6.91839 53.14061),
http://www.wikidata.org/entity/Q17430009,Point(6.08066 51.51816),
http://www.wikidata.org/entity/Q17430016,Point(6.1159 51.52364),
http://www.wikidata.org/entity/Q17430018,Point(6.05142 51.55147),
http://www.wikidata.org/entity/Q17430020,Point(6.05093 51.55134),
http://www.wikidata.org/entity/Q17430026,Point(6.10321 51.51198),
http://www.wikidata.org/entity/Q17430061,Point(5.78089 50.88643),
http://www.wikidata.org/entity/Q17430062,Point(5.78138 50.88667),
http://www.wikidata.org/entity/Q17430078,Point(5.73345 50.88772),
http://www.wikidata.org/entity/Q17430080,Point(5.72497 50.89689),
http://www.wikidata.org/entity/Q17430083,Point(5.72893 50.89919),
http://www.wikidata.org/entity/Q17430087,Point(5.73538 50.88865),
http://www.wikidata.org/entity/Q17430138,Point(5.73945 50.92733),
http://www.wikidata.org/entity/Q17430157,Point(5.7553 50.92933),
http://www.wikidata.org/entity/Q17430170,Point(5.78592 50.90559),
http://www.wikidata.org/entity/Q17430194,Point(5.78653 50.90551),
http://www.wikidata.org/entity/Q17430518,Point(5.56475 51.82258),
http://www.wikidata.org/entity/Q17430643,Point(6.00522 51.15552),
http://www.wikidata.org/entity/Q17430651,Point(5.67136 53.22365),
http://www.wikidata.org/entity/Q17430676,Point(5.68059 53.22889),
http://www.wikidata.org/entity/Q17430701,Point(5.662 53.21763),
http://www.wikidata.org/entity/Q17430765,Point(5.71839 53.18229),
http://www.wikidata.org/entity/Q17430777,Point(5.70974 53.18135),
http://www.wikidata.org/entity/Q17430842,Point(5.64245 53.1948),
http://www.wikidata.org/entity/Q17430853,Point(5.63196 53.17939),
http://www.wikidata.org/entity/Q17430941,Point(5.72859 53.21638),
http://www.wikidata.org/entity/Q17435589,Point(6.66788 53.34875),
http://www.wikidata.org/entity/Q17435599,Point(6.678 53.34695),
http://www.wikidata.org/entity/Q17435624,Point(6.65541 53.36147),
http://www.wikidata.org/entity/Q17435666,Point(6.99024 53.19081),
http://www.wikidata.org/entity/Q17436387,Point(5.94007 51.12371),
http://www.wikidata.org/entity/Q17436659,Point(5.16238 52.29519),
http://www.wikidata.org/entity/Q17437049,Point(5.761616007 51.27606854),
http://www.wikidata.org/entity/Q17437066,Point(6.65473 52.1581),
http://www.wikidata.org/entity/Q17437086,Point(5.24051 51.82275),
http://www.wikidata.org/entity/Q17437107,Point(5.2656 51.83098),
http://www.wikidata.org/entity/Q17437134,Point(4.89298 52.78716),
http://www.wikidata.org/entity/Q17437182,Point(5.0861 52.03863),
http://www.wikidata.org/entity/Q17437289,Point(4.81564 51.5776),
http://www.wikidata.org/entity/Q17437294,Point(4.78705 52.15427),
http://www.wikidata.org/entity/Q17437311,Point(6.98552 53.24766),
http://www.wikidata.org/entity/Q17437313,Point(6.95937 53.22954),
http://www.wikidata.org/entity/Q17437315,Point(6.98625 53.24631),
http://www.wikidata.org/entity/Q17437605,Point(4.98686 52.70939),
http://www.wikidata.org/entity/Q17437606,Point(4.99472 52.70855),
http://www.wikidata.org/entity/Q17437622,Point(5.05059 52.73825),
http://www.wikidata.org/entity/Q17437625,Point(5.05338 52.73932),
http://www.wikidata.org/entity/Q17437641,Point(5.05887 52.74305),
http://www.wikidata.org/entity/Q17437643,Point(5.05931 52.74257),
http://www.wikidata.org/entity/Q17437645,Point(5.05961 52.74336),
http://www.wikidata.org/entity/Q17437653,Point(5.06523 52.74648),
http://www.wikidata.org/entity/Q17437657,Point(5.0691 52.74776),
http://www.wikidata.org/entity/Q17437719,Point(4.39305 52.04238),
http://www.wikidata.org/entity/Q17437733,Point(6.4647 53.06526),
http://www.wikidata.org/entity/Q17437778,Point(4.45236 51.74288),
http://www.wikidata.org/entity/Q17437787,Point(5.78162 52.39254),
http://www.wikidata.org/entity/Q17437806,Point(5.85239 50.89933),
http://www.wikidata.org/entity/Q17437809,Point(5.84295 50.88927),
http://www.wikidata.org/entity/Q17437816,Point(5.84015 50.88896),
http://www.wikidata.org/entity/Q17437825,Point(5.86469 50.89062),
http://www.wikidata.org/entity/Q17437834,Point(5.81758 50.90701),
http://www.wikidata.org/entity/Q17437836,Point(5.82492 50.89489),
http://www.wikidata.org/entity/Q17437837,Point(5.8248 50.89479),
http://www.wikidata.org/entity/Q17437843,Point(5.81989 50.8916),
http://www.wikidata.org/entity/Q17437853,Point(5.89322 50.89555),
http://www.wikidata.org/entity/Q17437859,Point(5.88441 50.91932),
http://www.wikidata.org/entity/Q17437860,Point(5.88143 50.91734),
http://www.wikidata.org/entity/Q17437862,Point(5.88022 50.91722),
http://www.wikidata.org/entity/Q17437863,Point(5.88508 50.91907),
http://www.wikidata.org/entity/Q17437895,Point(5.85957 50.914),
http://www.wikidata.org/entity/Q17437896,Point(5.85938 50.91416),
http://www.wikidata.org/entity/Q17437903,Point(5.85276 50.91772),
http://www.wikidata.org/entity/Q17437904,Point(5.85251 50.91764),
http://www.wikidata.org/entity/Q17437916,Point(5.55426 52.18653),
http://www.wikidata.org/entity/Q17437920,Point(5.51452 52.2132),
http://www.wikidata.org/entity/Q17437921,Point(5.51443 52.22229),
http://www.wikidata.org/entity/Q17437922,Point(5.50488 52.22664),
http://www.wikidata.org/entity/Q17437935,Point(5.91613 50.90997),
http://www.wikidata.org/entity/Q17438211,Point(4.46422 52.18332),
http://www.wikidata.org/entity/Q17438365,Point(5.89107 52.43316),
http://www.wikidata.org/entity/Q17438370,Point(5.89482 52.43302),
http://www.wikidata.org/entity/Q17438379,Point(5.97913 52.47333),
http://www.wikidata.org/entity/Q17438383,Point(6.33567 53.30898),
http://www.wikidata.org/entity/Q17438384,Point(6.32975 53.30956),
http://www.wikidata.org/entity/Q17438386,Point(6.33488 53.28679),
http://www.wikidata.org/entity/Q17438388,Point(6.33395 53.29176),
http://www.wikidata.org/entity/Q17438484,Point(6.35231 52.51034),
http://www.wikidata.org/entity/Q17438486,Point(6.35493 52.51024),
http://www.wikidata.org/entity/Q17438488,Point(6.35248 52.51197),
http://www.wikidata.org/entity/Q17438490,Point(3.44931 51.32471),
http://www.wikidata.org/entity/Q17438534,Point(6.02377 53.34584),
http://www.wikidata.org/entity/Q17438535,Point(6.02435 53.34192),
http://www.wikidata.org/entity/Q17438536,Point(6.13978 53.38318),
http://www.wikidata.org/entity/Q17438545,Point(6.10156 53.33047),
http://www.wikidata.org/entity/Q17438553,Point(6.07003 53.3602),
http://www.wikidata.org/entity/Q17438557,Point(6.05655 53.37619),
http://www.wikidata.org/entity/Q17438577,Point(6.7138 52.75987),
http://www.wikidata.org/entity/Q17438674,Point(6.15607 52.94284),
http://www.wikidata.org/entity/Q17438684,Point(6.8971 52.40686),
http://www.wikidata.org/entity/Q17438765,Point(4.93201 52.71773),
http://www.wikidata.org/entity/Q17438766,Point(4.93359 52.72843),
http://www.wikidata.org/entity/Q17438773,Point(4.94921 52.67872),
http://www.wikidata.org/entity/Q17438777,Point(6.26393 53.07386),
http://www.wikidata.org/entity/Q17438779,Point(6.26281 53.07601),
http://www.wikidata.org/entity/Q17438782,Point(6.25196 53.08489),
http://www.wikidata.org/entity/Q17438785,Point(6.08981 53.05995),
http://www.wikidata.org/entity/Q17438824,Point(6.03423 52.97369),
http://www.wikidata.org/entity/Q17438841,Point(4.86566 51.89209),
http://www.wikidata.org/entity/Q17438877,Point(4.42811 51.80994),
http://www.wikidata.org/entity/Q17438879,Point(4.41323 51.82163),
http://www.wikidata.org/entity/Q17439097,Point(5.80445 51.76783),
http://www.wikidata.org/entity/Q17439107,Point(5.74678 51.7709),
http://www.wikidata.org/entity/Q17439109,Point(5.75595 51.76912),
http://www.wikidata.org/entity/Q17439114,Point(6.49245 53.14903),
http://www.wikidata.org/entity/Q17439139,Point(4.85625 51.97936),
http://www.wikidata.org/entity/Q17439157,Point(4.68741 51.58928),
http://www.wikidata.org/entity/Q17439185,Point(5.64729 52.23742),
http://www.wikidata.org/entity/Q17439186,Point(5.58941 52.27149),
http://www.wikidata.org/entity/Q17439187,Point(5.55191 52.2207),
http://www.wikidata.org/entity/Q17439189,Point(5.53868 52.23024),
http://www.wikidata.org/entity/Q17439190,Point(5.483 52.233),
http://www.wikidata.org/entity/Q17439194,Point(5.52172 52.25016),
http://www.wikidata.org/entity/Q17439196,Point(5.59898 52.26203),
http://www.wikidata.org/entity/Q17439200,Point(5.58333 52.26434),
http://www.wikidata.org/entity/Q17439202,Point(5.5328 52.24826),
http://www.wikidata.org/entity/Q17439204,Point(5.61774 52.27425),
http://www.wikidata.org/entity/Q17439237,Point(4.90413 51.68625),
http://www.wikidata.org/entity/Q17439238,Point(4.89228 51.68397),
http://www.wikidata.org/entity/Q17439239,Point(4.89212 51.68384),
http://www.wikidata.org/entity/Q17439240,Point(4.89169 51.68358),
http://www.wikidata.org/entity/Q17439253,Point(5.78408 53.08727),
http://www.wikidata.org/entity/Q17439360,Point(4.03925 51.46999),
http://www.wikidata.org/entity/Q17439410,Point(5.51398 51.98068),
http://www.wikidata.org/entity/Q17439424,Point(4.47885 51.85088),
http://www.wikidata.org/entity/Q17439476,Point(6.43362 53.13563),
http://www.wikidata.org/entity/Q17439478,Point(6.43701 53.13623),
http://www.wikidata.org/entity/Q17439479,Point(6.47972 53.17313),
http://www.wikidata.org/entity/Q17439653,Point(6.01958 51.1801),
http://www.wikidata.org/entity/Q17439667,Point(6.67071 52.93477),
http://www.wikidata.org/entity/Q17439691,Point(5.33558 51.8035),
http://www.wikidata.org/entity/Q17439907,Point(5.66389 52.12325),
http://www.wikidata.org/entity/Q17439920,Point(5.9424 50.97894),
http://www.wikidata.org/entity/Q17439922,Point(6.23277 52.72054),
http://www.wikidata.org/entity/Q17439929,Point(6.81279 53.21887),
http://www.wikidata.org/entity/Q17439930,Point(6.43741 52.0784),
http://www.wikidata.org/entity/Q17439931,Point(6.44901 52.07628),
http://www.wikidata.org/entity/Q17439932,Point(6.42739 52.07788),
http://www.wikidata.org/entity/Q17439933,Point(6.42409 52.07599),
http://www.wikidata.org/entity/Q17439964,Point(4.50714 52.21891),
http://www.wikidata.org/entity/Q17440017,Point(4.85072 52.58765),
http://www.wikidata.org/entity/Q17440033,Point(4.87707 52.61885),
http://www.wikidata.org/entity/Q17440034,Point(5.50313 52.08741),
http://www.wikidata.org/entity/Q17440269,Point(5.92786 50.93904),
http://www.wikidata.org/entity/Q17440295,Point(4.99018 52.21013),
http://www.wikidata.org/entity/Q17440301,Point(4.7915 51.53972),
http://www.wikidata.org/entity/Q17440333,Point(5.91589 50.93562),
http://www.wikidata.org/entity/Q17440360,Point(5.88682 50.94576),
http://www.wikidata.org/entity/Q17440367,Point(4.30169 51.96407),
http://www.wikidata.org/entity/Q17440373,Point(4.29323 51.99512),
http://www.wikidata.org/entity/Q17440382,Point(6.89195 52.65971),
http://www.wikidata.org/entity/Q17440404,Point(6.91212 52.65517),
http://www.wikidata.org/entity/Q17440410,Point(6.86195 52.6704),
http://www.wikidata.org/entity/Q17440472,Point(5.01803 51.80414),
http://www.wikidata.org/entity/Q17440474,Point(5.00714 51.78557),
http://www.wikidata.org/entity/Q17440486,Point(5.92971 50.78951),
http://www.wikidata.org/entity/Q17440584,Point(6.85531 52.21061),
http://www.wikidata.org/entity/Q17440639,Point(6.00523 50.81702),
http://www.wikidata.org/entity/Q17440650,Point(6.007 50.82331),
http://www.wikidata.org/entity/Q17440662,Point(4.77615 52.76484),
http://www.wikidata.org/entity/Q17613955,Point(5.48618 53.22983),
http://www.wikidata.org/entity/Q17613956,Point(5.48033 53.22219),
http://www.wikidata.org/entity/Q17613960,Point(5.47636 53.22101),
http://www.wikidata.org/entity/Q17613980,Point(5.53158 53.24971),
http://www.wikidata.org/entity/Q17613982,Point(5.53065 53.23471),
http://www.wikidata.org/entity/Q17613983,Point(5.54071 53.24243),
http://www.wikidata.org/entity/Q17614040,Point(5.62895 51.82269),
http://www.wikidata.org/entity/Q17614086,Point(6.59137 53.28163),
http://www.wikidata.org/entity/Q17614090,Point(6.59794 53.29196),
http://www.wikidata.org/entity/Q17614091,Point(6.57678 53.29187),
http://www.wikidata.org/entity/Q17614118,Point(5.79282 50.93931),
http://www.wikidata.org/entity/Q17614126,Point(5.79357 50.94011),
http://www.wikidata.org/entity/Q17614128,Point(5.82384 50.92725),
http://www.wikidata.org/entity/Q17614130,Point(5.80775 50.92668),
http://www.wikidata.org/entity/Q17614131,Point(5.80803 50.92653),
http://www.wikidata.org/entity/Q17614137,Point(5.82267 50.92437),
http://www.wikidata.org/entity/Q17614139,Point(5.81929 50.9216),
http://www.wikidata.org/entity/Q17614141,Point(5.785527777 50.923902777),
http://www.wikidata.org/entity/Q17614145,Point(5.78781 50.92496),
http://www.wikidata.org/entity/Q17614171,Point(5.62532 51.53208),
http://www.wikidata.org/entity/Q17614173,Point(4.94889 52.55772),
http://www.wikidata.org/entity/Q17614175,Point(4.89242 52.56394),
http://www.wikidata.org/entity/Q17614176,Point(4.89129 52.56188),
http://www.wikidata.org/entity/Q17614183,Point(4.91717 52.55659),
http://www.wikidata.org/entity/Q17614184,Point(4.91656 52.55582),
http://www.wikidata.org/entity/Q17614195,Point(4.90935 52.54335),
http://www.wikidata.org/entity/Q17614196,Point(4.90508 52.53634),
http://www.wikidata.org/entity/Q17614198,Point(4.91409 52.55217),
http://www.wikidata.org/entity/Q17614215,Point(4.90841 52.54182),
http://www.wikidata.org/entity/Q17614220,Point(4.90443 52.53563),
http://www.wikidata.org/entity/Q17614223,Point(4.97594 52.55433),
http://www.wikidata.org/entity/Q17614274,Point(4.85447 52.54322),
http://www.wikidata.org/entity/Q17614277,Point(4.90372 52.53186),
http://www.wikidata.org/entity/Q17614280,Point(4.90641 52.53208),
http://www.wikidata.org/entity/Q17614283,Point(4.93154 52.52642),
http://www.wikidata.org/entity/Q17614293,Point(4.90487 52.53249),
http://www.wikidata.org/entity/Q17614300,Point(4.92281 52.52858),
http://www.wikidata.org/entity/Q17614303,Point(4.92257 52.52758),
http://www.wikidata.org/entity/Q17614307,Point(4.92612 52.52759),
http://www.wikidata.org/entity/Q17614311,Point(4.89968 52.60128),
http://www.wikidata.org/entity/Q17614317,Point(5.82335 51.70431),
http://www.wikidata.org/entity/Q17614327,Point(5.77027 51.722),
http://www.wikidata.org/entity/Q17614336,Point(5.78 51.71259),
http://www.wikidata.org/entity/Q17614340,Point(5.79053 51.70952),
http://www.wikidata.org/entity/Q17614357,Point(7.08927 53.16876),
http://www.wikidata.org/entity/Q17614397,Point(6.05982 51.25658),
http://www.wikidata.org/entity/Q17614402,Point(6.09536 51.29287),
http://www.wikidata.org/entity/Q17614412,Point(6.09538 51.29312),
http://www.wikidata.org/entity/Q17614553,Point(5.91443 51.92571),
http://www.wikidata.org/entity/Q17614594,Point(5.88805 51.88963),
http://www.wikidata.org/entity/Q17614628,Point(4.99704 52.00994),
http://www.wikidata.org/entity/Q17614629,Point(4.98513 52.00939),
http://www.wikidata.org/entity/Q17614653,Point(5.0076 52.01179),
http://www.wikidata.org/entity/Q17614656,Point(4.99398 52.01047),
http://www.wikidata.org/entity/Q17614657,Point(4.9914 52.01037),
http://www.wikidata.org/entity/Q17614674,Point(4.94714 52.00363),
http://www.wikidata.org/entity/Q17614699,Point(4.76447 51.93688),
http://www.wikidata.org/entity/Q17614700,Point(4.74901 51.9361),
http://www.wikidata.org/entity/Q17614707,Point(4.81093 51.94501),
http://www.wikidata.org/entity/Q17615386,Point(5.65397 51.85707),
http://www.wikidata.org/entity/Q17615427,Point(5.68171 51.83571),
http://www.wikidata.org/entity/Q17615440,Point(5.69889 51.82298),
http://www.wikidata.org/entity/Q17615462,Point(5.70584 51.82927),
http://www.wikidata.org/entity/Q17615488,Point(5.70496 51.82798),
http://www.wikidata.org/entity/Q17615571,Point(4.25963 51.86038),
http://www.wikidata.org/entity/Q17615574,Point(4.26016 51.84974),
http://www.wikidata.org/entity/Q17615678,Point(5.38177 51.69929),
http://www.wikidata.org/entity/Q17615700,Point(5.40312 51.52035),
http://www.wikidata.org/entity/Q17615713,Point(5.36008 51.50315),
http://www.wikidata.org/entity/Q17615769,Point(6.83349 53.37705),
http://www.wikidata.org/entity/Q17615772,Point(6.88515 53.36089),
http://www.wikidata.org/entity/Q17615806,Point(5.66689 53.27707),
http://www.wikidata.org/entity/Q17615810,Point(5.65855 53.29489),
http://www.wikidata.org/entity/Q17615813,Point(5.64912 53.29397),
http://www.wikidata.org/entity/Q17615816,Point(5.65405 53.28736),
http://www.wikidata.org/entity/Q17615817,Point(5.65436 53.29446),
http://www.wikidata.org/entity/Q17615820,Point(5.60975 53.27342),
http://www.wikidata.org/entity/Q17615822,Point(5.63063 53.29288),
http://www.wikidata.org/entity/Q17615828,Point(5.63343 53.29274),
http://www.wikidata.org/entity/Q17615831,Point(5.60785 53.28752),
http://www.wikidata.org/entity/Q17615832,Point(5.60643 53.28821),
http://www.wikidata.org/entity/Q17615833,Point(5.58184 53.28),
http://www.wikidata.org/entity/Q17615836,Point(5.57494 53.27749),
http://www.wikidata.org/entity/Q17615837,Point(5.59104 53.28442),
http://www.wikidata.org/entity/Q17615848,Point(5.69978 53.26242),
http://www.wikidata.org/entity/Q17615851,Point(5.68756 53.27825),
http://www.wikidata.org/entity/Q17615853,Point(5.69744 53.29796),
http://www.wikidata.org/entity/Q17615861,Point(5.71244 53.2814),
http://www.wikidata.org/entity/Q17615879,Point(5.74208 51.87351),
http://www.wikidata.org/entity/Q17615884,Point(5.73916 51.87319),
http://www.wikidata.org/entity/Q17615891,Point(5.73232 51.86614),
http://www.wikidata.org/entity/Q17615893,Point(5.80504 51.86388),
http://www.wikidata.org/entity/Q17615894,Point(5.82669 51.85551),
http://www.wikidata.org/entity/Q17615898,Point(5.80608 51.85362),
http://www.wikidata.org/entity/Q17615910,Point(5.72342 51.87382),
http://www.wikidata.org/entity/Q17615963,Point(5.24798 52.27389),
http://www.wikidata.org/entity/Q17616028,Point(5.24853 52.2744),
http://www.wikidata.org/entity/Q17616060,Point(4.52903 52.00721),
http://www.wikidata.org/entity/Q17616071,Point(4.77557 51.87032),
http://www.wikidata.org/entity/Q17616116,Point(4.73959 52.08747),
http://www.wikidata.org/entity/Q17440682,Point(5.98571 51.17341),
http://www.wikidata.org/entity/Q17440767,Point(5.85584 50.78404),
http://www.wikidata.org/entity/Q17440788,Point(5.83721 51.01389),
http://www.wikidata.org/entity/Q17440802,Point(5.85875 50.97597),
http://www.wikidata.org/entity/Q17440807,Point(5.85785 50.97628),
http://www.wikidata.org/entity/Q17440817,Point(5.86172 50.99471),
http://www.wikidata.org/entity/Q17440818,Point(5.86158 50.9876),
http://www.wikidata.org/entity/Q17440826,Point(5.8864 50.9793),
http://www.wikidata.org/entity/Q17440855,Point(6.81926 53.23441),
http://www.wikidata.org/entity/Q17440859,Point(6.81375 53.23124),
http://www.wikidata.org/entity/Q17440861,Point(6.81259 53.23697),
http://www.wikidata.org/entity/Q17440876,Point(5.95341 50.79726),
http://www.wikidata.org/entity/Q17441028,Point(3.37339 51.32155),
http://www.wikidata.org/entity/Q17441093,Point(6.08608 53.12941),
http://www.wikidata.org/entity/Q17441173,Point(4.88786 52.04003),
http://www.wikidata.org/entity/Q17441187,Point(4.88899 52.04006),
http://www.wikidata.org/entity/Q17441274,Point(6.71831 52.26295),
http://www.wikidata.org/entity/Q17441708,Point(6.21669 52.64912),
http://www.wikidata.org/entity/Q17441852,Point(5.94429 50.85495),
http://www.wikidata.org/entity/Q17441862,Point(6.19504 52.63934),
http://www.wikidata.org/entity/Q17442192,Point(6.67902 53.3163),
http://www.wikidata.org/entity/Q17442193,Point(6.70421 53.33087),
http://www.wikidata.org/entity/Q17442195,Point(6.68789 53.33183),
http://www.wikidata.org/entity/Q17442196,Point(6.70137 53.31946),
http://www.wikidata.org/entity/Q17442198,Point(6.69892 53.322),
http://www.wikidata.org/entity/Q17442199,Point(6.70786 53.3276),
http://www.wikidata.org/entity/Q17442202,Point(6.72299 53.3698),
